datetime,portfolio_value,cash,positions,return
2024-11-18 08:30:00-05:00,100000.0,100000.0,[],
2024-11-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:05-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:10-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:15-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:20-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:25-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:30-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:35-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:40-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:45-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:50-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:30:55-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:00-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:05-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:10-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:15-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:20-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:25-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:30-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:35-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:40-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:45-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:50-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:31:55-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:00-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:05-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:10-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:15-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:20-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:25-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:30-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:35-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:40-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:45-05:00,100000.0,100000.0,[],0.0
2024-11-18 09:32:50-05:00,100000.0,100000.0,[],0.0
